,GAME_ID_HOME_A0,TEAM_NAME_HOME_A0,FGM_HOME_A0,FGA_HOME_A0,FG_PCT_HOME_A0,FG3M_HOME_A0,FG3A_HOME_A0,FG3_PCT_HOME_A0,FTM_HOME_A0,FTA_HOME_A0,FT_PCT_HOME_A0,OREB_HOME_A0,DREB_HOME_A0,REB_HOME_A0,AST_HOME_A0,STL_HOME_A0,BLK_HOME_A0,TO_HOME_A0,PF_HOME_A0,PTS_HOME_A0,PLUS_MINUS_HOME_A0,GAME_DATE_EST_HOME_A0,WIN_HOME_A0,GAME_ID_AWAY_A0,TEAM_NAME_AWAY_A0,FGM_AWAY_A0,FGA_AWAY_A0,FG_PCT_AWAY_A0,FG3M_AWAY_A0,FG3A_AWAY_A0,FG3_PCT_AWAY_A0,FTM_AWAY_A0,FTA_AWAY_A0,FT_PCT_AWAY_A0,OREB_AWAY_A0,DREB_AWAY_A0,REB_AWAY_A0,AST_AWAY_A0,STL_AWAY_A0,BLK_AWAY_A0,TO_AWAY_A0,PF_AWAY_A0,PTS_AWAY_A0,PLUS_MINUS_AWAY_A0,GAME_DATE_EST_AWAY_A0,WIN_AWAY_A0,MIN_A0,CURRENT_GAME_ID,GAME_ID_HOME_B0,TEAM_NAME_HOME_B0,FGM_HOME_B0,FGA_HOME_B0,FG_PCT_HOME_B0,FG3M_HOME_B0,FG3A_HOME_B0,FG3_PCT_HOME_B0,FTM_HOME_B0,FTA_HOME_B0,FT_PCT_HOME_B0,OREB_HOME_B0,DREB_HOME_B0,REB_HOME_B0,AST_HOME_B0,STL_HOME_B0,BLK_HOME_B0,TO_HOME_B0,PF_HOME_B0,PTS_HOME_B0,PLUS_MINUS_HOME_B0,GAME_DATE_EST_HOME_B0,WIN_HOME_B0,GAME_ID_AWAY_B0,TEAM_NAME_AWAY_B0,FGM_AWAY_B0,FGA_AWAY_B0,FG_PCT_AWAY_B0,FG3M_AWAY_B0,FG3A_AWAY_B0,FG3_PCT_AWAY_B0,FTM_AWAY_B0,FTA_AWAY_B0,FT_PCT_AWAY_B0,OREB_AWAY_B0,DREB_AWAY_B0,REB_AWAY_B0,AST_AWAY_B0,STL_AWAY_B0,BLK_AWAY_B0,TO_AWAY_B0,PF_AWAY_B0,PTS_AWAY_B0,PLUS_MINUS_AWAY_B0,GAME_DATE_EST_AWAY_B0,WIN_AWAY_B0,MIN_B0
0,21600849,Celtics,36,77,0.46799999999999997,14,37,0.37799999999999995,17,20,0.85,4,27,31,24,2,4,7,18,103,-1.0,2017-02-16 00:00:00,0,21600849,Bulls,38,90,0.42200000000000004,6,25,0.24,22,22,1.0,15,36,51,23,2,6,7,13,104,1.0,2017-02-16 00:00:00,1,240.0,21600938,21600879,Celtics,34,85,0.4,12,35,0.34299999999999997,24,30,0.8,9,43,52,22,9,1,14,26,104,6.0,2017-02-26 00:00:00,1,21600879,Pistons,35,81,0.43200000000000005,12,33,0.364,16,35,0.457,11,34,45,22,8,4,17,24,98,-6.0,2017-02-26 00:00:00,0,240.0
0,21600913,Hawks,49,91,0.5379999999999999,10,26,0.385,22,30,0.733,11,32,43,30,7,4,12,15,130,-5.0,2017-03-03 00:00:00,0,21600913,Cavaliers,47,86,0.547,25,46,0.5429999999999999,16,20,0.8,5,28,33,31,7,5,14,24,135,5.0,2017-03-03 00:00:00,1,240.0,21600936,21600863,Hawks,30,79,0.38,6,20,0.3,24,36,0.667,8,37,45,14,7,6,10,12,90,-18.0,2017-02-24 00:00:00,0,21600863,Heat,40,99,0.40399999999999997,17,37,0.45899999999999996,11,13,0.846,15,39,54,30,7,5,12,27,108,18.0,2017-02-24 00:00:00,1,240.0
0,21600794,Hornets,37,85,0.435,8,26,0.308,13,14,0.929,10,37,47,26,8,5,21,17,95,-12.0,2017-02-09 00:00:00,0,21600794,Rockets,39,87,0.44799999999999995,13,40,0.325,16,20,0.8,9,33,42,22,13,5,17,19,107,12.0,2017-02-09 00:00:00,1,240.0,21600941,21600886,Rockets,32,88,0.364,10,45,0.222,34,42,0.81,12,27,39,22,8,5,10,22,108,-9.0,2017-02-27 00:00:00,0,21600886,Pacers,41,91,0.451,13,30,0.433,22,25,0.88,13,42,55,29,7,5,15,26,117,9.0,2017-02-27 00:00:00,1,240.0
0,21600923,Hornets,41,90,0.456,16,27,0.593,14,17,0.8240000000000001,13,30,43,25,8,6,5,18,112,10.0,2017-03-04 00:00:00,1,21600923,Nuggets,36,80,0.45,9,30,0.3,21,25,0.84,11,34,45,21,5,3,13,20,102,-10.0,2017-03-04 00:00:00,0,240.0,21600943,21600866,Hornets,34,85,0.4,14,38,0.368,17,18,0.9440000000000001,13,37,50,26,10,3,10,13,99,14.0,2017-02-25 00:00:00,1,21600866,Kings,31,79,0.392,11,28,0.39299999999999996,12,15,0.8,9,32,41,18,3,6,14,19,85,-14.0,2017-02-25 00:00:00,0,240.0
0,21600864,Nets,41,83,0.494,10,30,0.33299999999999996,17,31,0.5479999999999999,7,35,42,27,7,4,19,23,109,-20.0,2017-02-24 00:00:00,0,21600864,Nuggets,49,97,0.505,14,31,0.452,17,24,0.708,11,40,51,32,11,2,13,24,129,20.0,2017-02-24 00:00:00,1,240.0,21600939,21600876,Nuggets,37,84,0.44,11,34,0.324,13,17,0.765,10,29,39,26,9,3,12,23,98,-7.0,2017-02-26 00:00:00,0,21600876,Grizzlies,36,80,0.45,11,33,0.33299999999999996,22,25,0.88,13,36,49,21,9,2,15,20,105,7.0,2017-02-26 00:00:00,1,240.0
0,21600909,Knicks,33,84,0.39299999999999996,7,21,0.33299999999999996,29,33,0.879,9,32,41,14,10,3,10,20,102,-3.0,2017-03-03 00:00:00,0,21600909,76ers,36,83,0.434,9,28,0.321,24,31,0.774,12,38,50,20,5,9,15,21,105,3.0,2017-03-03 00:00:00,1,240.0,21600935,21600795,Magic,41,84,0.488,10,21,0.47600000000000003,19,24,0.792,7,40,47,27,4,8,21,20,111,-1.0,2017-02-09 00:00:00,0,21600795,76ers,40,95,0.42100000000000004,11,28,0.39299999999999996,21,27,0.778,13,32,45,25,13,5,15,19,112,1.0,2017-02-09 00:00:00,1,240.0
0,21600824,Pistons,34,78,0.436,7,21,0.33299999999999996,14,19,0.737,12,32,44,17,4,1,17,18,89,-13.0,2017-02-13 00:00:00,0,21600824,Bucks,40,79,0.506,6,21,0.28600000000000003,16,16,1.0,5,28,33,26,9,2,11,17,102,13.0,2017-02-13 00:00:00,1,240.0,21600934,21600919,Pistons,54,95,0.568,10,23,0.435,18,21,0.857,10,34,44,26,11,10,7,9,136,30.0,2017-03-04 00:00:00,1,21600919,76ers,43,88,0.489,14,34,0.41200000000000003,6,7,0.857,6,30,36,30,5,2,19,18,106,-30.0,2017-03-04 00:00:00,0,240.0
0,21600880,Pelicans,36,80,0.45,8,21,0.381,30,37,0.8109999999999999,7,28,35,17,10,1,10,26,110,-8.0,2017-02-26 00:00:00,0,21600880,Thunder,42,88,0.47700000000000004,6,21,0.28600000000000003,28,37,0.757,16,37,53,17,4,0,13,29,118,8.0,2017-02-26 00:00:00,1,240.0,21600944,21600893,Thunder,39,76,0.513,15,22,0.682,16,23,0.696,6,36,42,20,5,7,14,17,109,3.0,2017-02-28 00:00:00,1,21600893,Jazz,43,93,0.462,9,22,0.409,11,13,0.846,8,25,33,22,8,4,7,18,106,-3.0,2017-02-28 00:00:00,0,240.0
0,21600874,Lakers,40,87,0.46,7,22,0.318,11,18,0.611,13,31,44,16,8,2,18,18,98,-21.0,2017-02-26 00:00:00,0,21600874,Spurs,49,94,0.521,10,21,0.47600000000000003,11,13,0.846,13,33,46,37,12,5,12,15,119,21.0,2017-02-26 00:00:00,1,240.0,21600933,21600917,Pelicans,35,91,0.385,8,25,0.32,20,24,0.833,8,40,48,20,2,2,16,22,98,-3.0,2017-03-03 00:00:00,0,21600917,Spurs,40,95,0.42100000000000004,6,27,0.222,15,25,0.6,11,42,53,20,6,4,11,22,101,3.0,2017-03-03 00:00:00,1,265.0
0,21600746,Magic,37,80,0.46299999999999997,5,14,0.35700000000000004,23,32,0.7190000000000001,11,35,46,22,4,7,11,16,102,8.0,2017-02-03 00:00:00,1,21600746,Raptors,34,87,0.391,10,28,0.35700000000000004,16,21,0.762,13,31,44,15,5,5,11,21,94,-8.0,2017-02-03 00:00:00,0,240.0,21600930,21600910,Raptors,41,81,0.506,11,25,0.44,21,27,0.778,11,40,51,16,5,9,17,23,114,8.0,2017-03-03 00:00:00,1,21600910,Wizards,34,92,0.37,10,30,0.33299999999999996,28,32,0.875,15,30,45,23,8,6,11,21,106,-8.0,2017-03-03 00:00:00,0,240.0
0,21600883,Warriors,40,89,0.449,6,29,0.207,33,39,0.846,16,29,45,31,14,4,13,18,119,11.0,2017-02-27 00:00:00,1,21600883,76ers,37,82,0.451,10,34,0.294,24,27,0.889,12,30,42,24,11,3,22,25,108,-11.0,2017-02-27 00:00:00,0,240.0,21600928,21600909,Knicks,33,84,0.39299999999999996,7,21,0.33299999999999996,29,33,0.879,9,32,41,14,10,3,10,20,102,-3.0,2017-03-03 00:00:00,0,21600909,76ers,36,83,0.434,9,28,0.321,24,31,0.774,12,38,50,20,5,9,15,21,105,3.0,2017-03-03 00:00:00,1,240.0
0,21600863,Hawks,30,79,0.38,6,20,0.3,24,36,0.667,8,37,45,14,7,6,10,12,90,-18.0,2017-02-24 00:00:00,0,21600863,Heat,40,99,0.40399999999999997,17,37,0.45899999999999996,11,13,0.846,15,39,54,30,7,5,12,27,108,18.0,2017-02-24 00:00:00,1,240.0,21600927,21600869,Pacers,34,85,0.4,4,12,0.33299999999999996,23,26,0.885,13,30,43,21,8,4,15,24,95,-18.0,2017-02-25 00:00:00,0,21600869,Heat,38,78,0.48700000000000004,13,31,0.419,24,31,0.774,11,32,43,23,9,5,16,19,113,18.0,2017-02-25 00:00:00,1,240.0
0,21600870,Mavericks,36,78,0.462,12,26,0.462,12,16,0.75,7,36,43,24,12,4,17,25,96,13.0,2017-02-25 00:00:00,1,21600870,Pelicans,31,78,0.397,5,24,0.20800000000000002,16,25,0.64,9,36,45,21,7,2,19,19,83,-13.0,2017-02-25 00:00:00,0,240.0,21600932,21600880,Pelicans,36,80,0.45,8,21,0.381,30,37,0.8109999999999999,7,28,35,17,10,1,10,26,110,-8.0,2017-02-26 00:00:00,0,21600880,Thunder,42,88,0.47700000000000004,6,21,0.28600000000000003,28,37,0.757,16,37,53,17,4,0,13,29,118,8.0,2017-02-26 00:00:00,1,240.0
0,21600918,Celtics,43,84,0.512,10,33,0.303,19,25,0.76,6,40,46,30,7,2,18,17,115,20.0,2017-03-03 00:00:00,1,21600918,Lakers,37,87,0.425,6,24,0.25,15,20,0.75,6,28,34,23,11,7,14,21,95,-20.0,2017-03-03 00:00:00,0,240.0,21600929,21600844,Lakers,35,93,0.376,9,26,0.34600000000000003,22,28,0.7859999999999999,7,29,36,16,9,3,12,27,101,-36.0,2017-02-15 00:00:00,0,21600844,Suns,49,88,0.557,10,24,0.41700000000000004,29,34,0.853,12,47,59,32,7,10,15,20,137,36.0,2017-02-15 00:00:00,1,240.0
0,21600905,Nets,34,74,0.45899999999999996,11,28,0.39299999999999996,30,36,0.833,10,33,43,16,8,2,18,25,109,9.0,2017-03-01 00:00:00,1,21600905,Kings,35,81,0.43200000000000005,11,22,0.5,19,22,0.8640000000000001,10,28,38,12,8,3,15,28,100,-9.0,2017-03-01 00:00:00,0,240.0,21600931,21600915,Nets,36,89,0.40399999999999997,7,30,0.233,18,24,0.75,9,33,42,12,6,3,12,24,97,-15.0,2017-03-03 00:00:00,0,21600915,Jazz,38,74,0.514,12,26,0.462,24,34,0.706,5,40,45,25,7,5,13,25,112,15.0,2017-03-03 00:00:00,1,240.0
0,21600804,Timberwolves,38,82,0.46299999999999997,6,27,0.222,24,32,0.75,12,22,34,22,11,0,13,21,106,-16.0,2017-02-10 00:00:00,0,21600804,Pelicans,45,75,0.6,12,25,0.48,20,27,0.741,8,35,43,27,8,3,21,23,122,16.0,2017-02-10 00:00:00,1,240.0,21600925,21600917,Pelicans,35,91,0.385,8,25,0.32,20,24,0.833,8,40,48,20,2,2,16,22,98,-3.0,2017-03-03 00:00:00,0,21600917,Spurs,40,95,0.42100000000000004,6,27,0.222,15,25,0.6,11,42,53,20,6,4,11,22,101,3.0,2017-03-03 00:00:00,1,265.0
0,21600913,Hawks,49,91,0.5379999999999999,10,26,0.385,22,30,0.733,11,32,43,30,7,4,12,15,130,-5.0,2017-03-03 00:00:00,0,21600913,Cavaliers,47,86,0.547,25,46,0.5429999999999999,16,20,0.8,5,28,33,31,7,5,14,24,135,5.0,2017-03-03 00:00:00,1,240.0,21600921,21600863,Hawks,30,79,0.38,6,20,0.3,24,36,0.667,8,37,45,14,7,6,10,12,90,-18.0,2017-02-24 00:00:00,0,21600863,Heat,40,99,0.40399999999999997,17,37,0.45899999999999996,11,13,0.846,15,39,54,30,7,5,12,27,108,18.0,2017-02-24 00:00:00,1,240.0
0,21600886,Rockets,32,88,0.364,10,45,0.222,34,42,0.81,12,27,39,22,8,5,10,22,108,-9.0,2017-02-27 00:00:00,0,21600886,Pacers,41,91,0.451,13,30,0.433,22,25,0.88,13,42,55,29,7,5,15,26,117,9.0,2017-02-27 00:00:00,1,240.0,21600924,21600857,Pacers,40,78,0.513,11,26,0.423,11,11,1.0,8,42,50,23,8,7,16,19,102,10.0,2017-02-24 00:00:00,1,21600857,Grizzlies,35,84,0.41700000000000004,9,27,0.33299999999999996,13,23,0.565,12,27,39,20,11,5,11,15,92,-10.0,2017-02-24 00:00:00,0,240.0
0,21600906,Bulls,36,82,0.439,5,19,0.263,17,21,0.81,7,42,49,19,9,5,15,15,94,7.0,2017-03-02 00:00:00,1,21600906,Warriors,34,88,0.386,6,30,0.2,13,14,0.929,6,35,41,23,10,6,15,18,87,-7.0,2017-03-02 00:00:00,0,240.0,21600922,21600854,Warriors,43,81,0.531,13,25,0.52,24,26,0.9229999999999999,10,43,53,31,11,11,21,27,123,10.0,2017-02-23 00:00:00,1,21600854,Clippers,38,93,0.409,11,28,0.39299999999999996,26,37,0.703,10,28,38,23,11,0,14,16,113,-10.0,2017-02-23 00:00:00,0,240.0
0,21600915,Nets,36,89,0.40399999999999997,7,30,0.233,18,24,0.75,9,33,42,12,6,3,12,24,97,-15.0,2017-03-03 00:00:00,0,21600915,Jazz,38,74,0.514,12,26,0.462,24,34,0.706,5,40,45,25,7,5,13,25,112,15.0,2017-03-03 00:00:00,1,240.0,21600926,21600843,Trail Blazers,32,79,0.405,9,22,0.409,15,20,0.75,9,32,41,14,9,3,16,21,88,-23.0,2017-02-15 00:00:00,0,21600843,Jazz,42,81,0.519,11,22,0.5,16,23,0.696,9,37,46,19,9,5,14,17,111,23.0,2017-02-15 00:00:00,1,240.0
0,21600866,Hornets,34,85,0.4,14,38,0.368,17,18,0.9440000000000001,13,37,50,26,10,3,10,13,99,14.0,2017-02-25 00:00:00,1,21600866,Kings,31,79,0.392,11,28,0.39299999999999996,12,15,0.8,9,32,41,18,3,6,14,19,85,-14.0,2017-02-25 00:00:00,0,240.0,21600923,21600855,Nuggets,39,88,0.44299999999999995,12,35,0.34299999999999997,10,14,0.7140000000000001,10,33,43,23,10,2,16,18,100,-16.0,2017-02-23 00:00:00,0,21600855,Kings,46,88,0.523,7,14,0.5,17,19,0.895,9,37,46,26,8,4,14,16,116,16.0,2017-02-23 00:00:00,1,240.0
0,21600912,Clippers,36,64,0.563,8,19,0.42100000000000004,21,36,0.583,7,31,38,23,4,1,23,18,101,-11.0,2017-03-03 00:00:00,0,21600912,Bucks,44,80,0.55,10,25,0.4,14,15,0.9329999999999999,3,22,25,35,11,4,10,27,112,11.0,2017-03-03 00:00:00,1,240.0,21600920,21600771,Clippers,42,90,0.467,13,35,0.371,12,18,0.667,9,30,39,24,7,5,9,19,109,-9.0,2017-02-06 00:00:00,0,21600771,Raptors,41,84,0.488,10,24,0.41700000000000004,26,29,0.897,11,36,47,20,6,1,9,23,118,9.0,2017-02-06 00:00:00,1,240.0
0,21600879,Celtics,34,85,0.4,12,35,0.34299999999999997,24,30,0.8,9,43,52,22,9,1,14,26,104,6.0,2017-02-26 00:00:00,1,21600879,Pistons,35,81,0.43200000000000005,12,33,0.364,16,35,0.457,11,34,45,22,8,4,17,24,98,-6.0,2017-02-26 00:00:00,0,240.0,21600919,21600836,Celtics,38,80,0.475,13,28,0.46399999999999997,27,36,0.75,6,33,39,21,13,4,22,18,116,8.0,2017-02-15 00:00:00,1,21600836,76ers,44,93,0.473,8,31,0.258,12,18,0.667,12,35,47,23,16,5,22,23,108,-8.0,2017-02-15 00:00:00,0,240.0
0,21600879,Celtics,34,85,0.4,12,35,0.34299999999999997,24,30,0.8,9,43,52,22,9,1,14,26,104,6.0,2017-02-26 00:00:00,1,21600879,Pistons,35,81,0.43200000000000005,12,33,0.364,16,35,0.457,11,34,45,22,8,4,17,24,98,-6.0,2017-02-26 00:00:00,0,240.0,21600918,21600786,Pistons,51,97,0.526,4,16,0.25,15,24,0.625,14,38,52,32,11,6,14,14,121,19.0,2017-02-08 00:00:00,1,21600786,Lakers,37,86,0.43,6,23,0.261,22,26,0.846,7,34,41,21,7,3,21,21,102,-19.0,2017-02-08 00:00:00,0,240.0
0,21600882,Knicks,33,73,0.452,9,24,0.375,16,19,0.8420000000000001,8,32,40,17,10,6,17,19,91,-1.0,2017-02-27 00:00:00,0,21600882,Raptors,33,78,0.423,7,26,0.26899999999999996,19,23,0.826,11,30,41,12,9,3,12,18,92,1.0,2017-02-27 00:00:00,1,240.0,21600910,21600724,Knicks,34,93,0.366,5,24,0.20800000000000002,28,35,0.8,22,29,51,18,8,2,12,17,101,-16.0,2017-01-31 00:00:00,0,21600724,Wizards,49,88,0.557,7,22,0.318,12,15,0.8,9,37,46,27,4,4,12,25,117,16.0,2017-01-31 00:00:00,1,240.0
0,21600885,Hawks,46,95,0.484,6,25,0.24,16,20,0.8,13,42,55,22,10,10,14,19,114,16.0,2017-02-27 00:00:00,1,21600885,Celtics,34,87,0.391,10,34,0.294,20,25,0.8,9,31,40,21,9,7,18,20,98,-16.0,2017-02-27 00:00:00,0,240.0,21600913,21600901,Celtics,36,78,0.462,13,31,0.419,18,23,0.7829999999999999,8,39,47,28,4,6,12,21,103,4.0,2017-03-01 00:00:00,1,21600901,Cavaliers,37,91,0.40700000000000003,10,33,0.303,15,22,0.682,12,29,41,20,3,5,10,21,99,-4.0,2017-03-01 00:00:00,0,240.0
0,21600870,Mavericks,36,78,0.462,12,26,0.462,12,16,0.75,7,36,43,24,12,4,17,25,96,13.0,2017-02-25 00:00:00,1,21600870,Pelicans,31,78,0.397,5,24,0.20800000000000002,16,25,0.64,9,36,45,21,7,2,19,19,83,-13.0,2017-02-25 00:00:00,0,240.0,21600914,21600840,Grizzlies,33,89,0.371,6,33,0.182,19,25,0.76,13,35,48,22,8,3,15,19,91,-4.0,2017-02-15 00:00:00,0,21600840,Pelicans,37,75,0.493,8,18,0.444,13,22,0.591,4,34,38,18,10,5,12,23,95,4.0,2017-02-15 00:00:00,1,240.0
0,21600828,Clippers,36,81,0.444,9,25,0.36,7,11,0.636,6,43,49,16,7,7,13,19,88,16.0,2017-02-13 00:00:00,1,21600828,Jazz,28,87,0.322,4,23,0.174,12,18,0.667,12,37,49,14,5,4,10,11,72,-16.0,2017-02-13 00:00:00,0,240.0,21600912,21600860,Bucks,32,74,0.43200000000000005,7,18,0.389,24,29,0.828,10,25,35,15,5,1,15,27,95,-14.0,2017-02-24 00:00:00,0,21600860,Jazz,37,74,0.5,8,23,0.348,27,30,0.9,9,32,41,23,8,5,14,26,109,14.0,2017-02-24 00:00:00,1,240.0
0,21600900,Pistons,40,103,0.38799999999999996,3,23,0.13,3,17,0.17600000000000002,23,27,50,13,11,3,7,17,86,-23.0,2017-03-01 00:00:00,0,21600900,Pelicans,39,78,0.5,9,25,0.36,22,23,0.9570000000000001,8,45,53,18,6,4,14,15,109,23.0,2017-03-01 00:00:00,1,240.0,21600917,21600801,Pistons,39,92,0.424,5,17,0.294,9,13,0.6920000000000001,7,28,35,22,8,3,10,15,92,-11.0,2017-02-10 00:00:00,0,21600801,Spurs,41,82,0.5,9,19,0.474,12,15,0.8,11,41,52,27,4,5,18,18,103,11.0,2017-02-10 00:00:00,1,240.0
0,21600863,Hawks,30,79,0.38,6,20,0.3,24,36,0.667,8,37,45,14,7,6,10,12,90,-18.0,2017-02-24 00:00:00,0,21600863,Heat,40,99,0.40399999999999997,17,37,0.45899999999999996,11,13,0.846,15,39,54,30,7,5,12,27,108,18.0,2017-02-24 00:00:00,1,240.0,21600911,21600867,Hawks,32,85,0.376,8,25,0.32,14,26,0.5379999999999999,12,36,48,21,4,4,17,19,86,-19.0,2017-02-25 00:00:00,0,21600867,Magic,37,81,0.457,8,27,0.29600000000000004,23,24,0.958,7,40,47,21,11,8,13,23,105,19.0,2017-02-25 00:00:00,1,240.0
0,21600895,Knicks,34,81,0.42,8,29,0.276,25,31,0.8059999999999999,13,37,50,21,9,3,11,16,101,11.0,2017-03-01 00:00:00,1,21600895,Magic,34,83,0.41,5,25,0.2,17,22,0.773,9,34,43,11,3,3,12,25,90,-11.0,2017-03-01 00:00:00,0,240.0,21600909,21600795,Magic,41,84,0.488,10,21,0.47600000000000003,19,24,0.792,7,40,47,27,4,8,21,20,111,-1.0,2017-02-09 00:00:00,0,21600795,76ers,40,95,0.42100000000000004,11,28,0.39299999999999996,21,27,0.778,13,32,45,25,13,5,15,19,112,1.0,2017-02-09 00:00:00,1,240.0
0,21600880,Pelicans,36,80,0.45,8,21,0.381,30,37,0.8109999999999999,7,28,35,17,10,1,10,26,110,-8.0,2017-02-26 00:00:00,0,21600880,Thunder,42,88,0.47700000000000004,6,21,0.28600000000000003,28,37,0.757,16,37,53,17,4,0,13,29,118,8.0,2017-02-26 00:00:00,1,240.0,21600916,21600829,Pelicans,37,78,0.474,8,28,0.28600000000000003,28,35,0.8,5,32,37,19,8,5,16,23,110,2.0,2017-02-13 00:00:00,1,21600829,Suns,40,93,0.43,8,23,0.348,20,24,0.833,13,30,43,14,7,3,18,25,108,-2.0,2017-02-13 00:00:00,0,240.0
0,21600838,Nets,46,88,0.523,14,36,0.389,19,23,0.826,9,33,42,30,7,8,17,21,125,-4.0,2017-02-15 00:00:00,0,21600838,Bucks,50,88,0.568,7,15,0.467,22,32,0.688,7,32,39,27,16,3,10,19,129,4.0,2017-02-15 00:00:00,1,240.0,21600915,21600860,Bucks,32,74,0.43200000000000005,7,18,0.389,24,29,0.828,10,25,35,15,5,1,15,27,95,-14.0,2017-02-24 00:00:00,0,21600860,Jazz,37,74,0.5,8,23,0.348,27,30,0.9,9,32,41,23,8,5,14,26,109,14.0,2017-02-24 00:00:00,1,240.0
0,21600891,Bulls,44,96,0.45799999999999996,10,26,0.385,9,10,0.9,11,24,35,26,10,3,12,19,107,-18.0,2017-02-28 00:00:00,0,21600891,Nuggets,45,80,0.563,13,30,0.433,22,24,0.917,6,39,45,26,6,2,16,16,125,18.0,2017-02-28 00:00:00,1,240.0,21600906,21600827,Nuggets,48,88,0.545,24,41,0.585,12,16,0.75,14,38,52,34,6,1,22,14,132,22.0,2017-02-13 00:00:00,1,21600827,Warriors,45,92,0.489,8,32,0.25,12,13,0.9229999999999999,4,23,27,25,12,6,9,13,110,-22.0,2017-02-13 00:00:00,0,240.0
0,21600893,Thunder,39,76,0.513,15,22,0.682,16,23,0.696,6,36,42,20,5,7,14,17,109,3.0,2017-02-28 00:00:00,1,21600893,Jazz,43,93,0.462,9,22,0.409,11,13,0.846,8,25,33,22,8,4,7,18,106,-3.0,2017-02-28 00:00:00,0,240.0,21600908,21600843,Trail Blazers,32,79,0.405,9,22,0.409,15,20,0.75,9,32,41,14,9,3,16,21,88,-23.0,2017-02-15 00:00:00,0,21600843,Jazz,42,81,0.519,11,22,0.5,16,23,0.696,9,37,46,19,9,5,14,17,111,23.0,2017-02-15 00:00:00,1,240.0
0,21600893,Thunder,39,76,0.513,15,22,0.682,16,23,0.696,6,36,42,20,5,7,14,17,109,3.0,2017-02-28 00:00:00,1,21600893,Jazz,43,93,0.462,9,22,0.409,11,13,0.846,8,25,33,22,8,4,7,18,106,-3.0,2017-02-28 00:00:00,0,240.0,21600908,21600843,Trail Blazers,32,79,0.405,9,22,0.409,15,20,0.75,9,32,41,14,9,3,16,21,88,-23.0,2017-02-15 00:00:00,0,21600843,Jazz,42,81,0.519,11,22,0.5,16,23,0.696,9,37,46,19,9,5,14,17,111,23.0,2017-02-15 00:00:00,1,240.0
0,21600893,Thunder,39,76,0.513,15,22,0.682,16,23,0.696,6,36,42,20,5,7,14,17,109,3.0,2017-02-28 00:00:00,1,21600893,Jazz,43,93,0.462,9,22,0.409,11,13,0.846,8,25,33,22,8,4,7,18,106,-3.0,2017-02-28 00:00:00,0,240.0,21600908,21600843,Trail Blazers,32,79,0.405,9,22,0.409,15,20,0.75,9,32,41,14,9,3,16,21,88,-23.0,2017-02-15 00:00:00,0,21600843,Jazz,42,81,0.519,11,22,0.5,16,23,0.696,9,37,46,19,9,5,14,17,111,23.0,2017-02-15 00:00:00,1,240.0
0,21600893,Thunder,39,76,0.513,15,22,0.682,16,23,0.696,6,36,42,20,5,7,14,17,109,3.0,2017-02-28 00:00:00,1,21600893,Jazz,43,93,0.462,9,22,0.409,11,13,0.846,8,25,33,22,8,4,7,18,106,-3.0,2017-02-28 00:00:00,0,240.0,21600908,21600843,Trail Blazers,32,79,0.405,9,22,0.409,15,20,0.75,9,32,41,14,9,3,16,21,88,-23.0,2017-02-15 00:00:00,0,21600843,Jazz,42,81,0.519,11,22,0.5,16,23,0.696,9,37,46,19,9,5,14,17,111,23.0,2017-02-15 00:00:00,1,240.0
0,21600894,Hornets,38,85,0.447,16,39,0.41,17,24,0.708,11,34,45,25,3,5,12,11,109,5.0,2017-02-28 00:00:00,1,21600894,Lakers,41,84,0.488,12,32,0.375,10,13,0.769,6,33,39,22,9,5,14,23,104,-5.0,2017-02-28 00:00:00,0,240.0,21600907,21600844,Lakers,35,93,0.376,9,26,0.34600000000000003,22,28,0.7859999999999999,7,29,36,16,9,3,12,27,101,-36.0,2017-02-15 00:00:00,0,21600844,Suns,49,88,0.557,10,24,0.41700000000000004,29,34,0.853,12,47,59,32,7,10,15,20,137,36.0,2017-02-15 00:00:00,1,240.0
0,21600794,Hornets,37,85,0.435,8,26,0.308,13,14,0.929,10,37,47,26,8,5,21,17,95,-12.0,2017-02-09 00:00:00,0,21600794,Rockets,39,87,0.44799999999999995,13,40,0.325,16,20,0.8,9,33,42,22,13,5,17,19,107,12.0,2017-02-09 00:00:00,1,240.0,21600904,21600881,Hornets,38,80,0.475,18,40,0.45,27,30,0.9,5,38,43,16,1,1,16,32,121,-3.0,2017-02-26 00:00:00,0,21600881,Clippers,45,97,0.46399999999999997,10,32,0.313,24,34,0.706,15,32,47,27,14,3,9,25,124,3.0,2017-02-26 00:00:00,1,265.0
0,21600857,Pacers,40,78,0.513,11,26,0.423,11,11,1.0,8,42,50,23,8,7,16,19,102,10.0,2017-02-24 00:00:00,1,21600857,Grizzlies,35,84,0.41700000000000004,9,27,0.33299999999999996,13,23,0.565,12,27,39,20,11,5,11,15,92,-10.0,2017-02-24 00:00:00,0,240.0,21600902,21600777,Grizzlies,32,81,0.395,4,19,0.21100000000000002,21,25,0.84,15,35,50,18,8,11,13,17,89,15.0,2017-02-06 00:00:00,1,21600777,Spurs,30,82,0.366,4,19,0.21100000000000002,10,18,0.556,11,33,44,11,8,6,16,20,74,-15.0,2017-02-06 00:00:00,0,240.0
